Serial #s, Consumption Current (mA), Lo Gate Trig Freq,Hi Gate Trig Freq, DSAT Hi, DSAT Lo, 2L Turn Off Hi, 2L Turn Off Lo, Hi DeadTime,Lo DeadTime, Result, DateTime
ZJ24010900010265RH6,117.689,4.99996,5.00069,FAILED,FAILED,PASSED,PASSED,263.2,236.8, --- , 4.99924,4.99983,FAILED,FAILED,PASSED,PASSED,280,252,FAIL,7/1/2024 10:18:40 AM
ZJ24010900010559RH6,117.581,4.99978,4.99923,FAILED,FAILED,FAILED,FAILED,251.2,274.4, --- , 5.00026,5.00019,FAILED,FAILED,FAILED,PASSED,260,262.8,FAIL,7/1/2024 10:20:22 AM
ZJ24010900010558RH6ZJ24010900010576RH6,119.328,4.99956,4.99983,FAILED,FAILED,FAILED,PASSED,212,309.2, --- , 5.00044,5.00014,FAILED,FAILED,FAILED,PASSED,224,312.4,FAIL,7/1/2024 10:23:34 AM
ZJ24010900010578RH6,117.97,5.0004,5.00021,FAILED,FAILED,PASSED,PASSED,-256,280, --- , 5.00062,5.00012,FAILED,FAILED,PASSED,PASSED,-248.8,298,FAIL,7/1/2024 10:25:37 AM
ZJ24010900010330RH6,118.186,5.00004,4.99983,FAILED,PASSED,PASSED,PASSED,285.6,291.6, --- , 4.99936,5.0004,FAILED,PASSED,PASSING,PASSED,292,305.6,FAIL,7/1/2024 10:27:41 AM
ZJ24010900010330RH6,119.099,4.99992,4.99985,FAILED,FAILED,PASSED,PASSED,296,299.2, --- , 5.00032,5.00007,FAILED,FAILED,PASSED,PASSED,294,282.8,FAIL,7/1/2024 10:29:44 AM
ZJ24010900010328RH6,117.722,5.00036,5.00033,FAILED,FAILED,PASSED,PASSED,270.4,276.4, --- , 4.99956,4.99948,FAILED,FAILED,FAILED,PASSED,312.8,262.4,FAIL,7/1/2024 10:31:20 AM
ZJ24010900010232RH6,118.276,4.99988,4.99962,FAILED,FAILED,PASSED,PASSED,291.2,309.6, --- , 5.00032,5.0007,FAILED,FAILED,PASSED,PASSED,292,282,FAIL,7/1/2024 10:33:26 AM
ZJ24010900010122RH6,122.301,4.99984,5.00071,FAILED,FAILED,FAILED,FAILED,226.4,156, --- , 5.00016,4.99971,FAILED,FAILED,FAILED,PASSED,240.8,189.2,FAIL,7/1/2024 10:35:54 AM
ZJ24010900010534RH6,117.941,5.00012,5.00028,FAILED,PASSED,PASSED,PASSED,228.4,234.4, --- , 5.00044,5.00013,FAILED,FAILED,PASSED,FAILED,249.6,225.2,FAIL,7/1/2024 10:38:16 AM
ZJ24010900010568RH6,118.104,5.00006,4.99972,FAILED,FAILED,PASSED,PASSED,246.4,313.6, --- , 4.99956,5.00003,FAILED,FAILED,PASSED,PASSED,234.8,303.2,FAIL,7/1/2024 10:40:19 AM
ZJ24010900010569RH6,117.339,5.00012,4.99997,FAILED,FAILED,PASSING,PASSED,280,140, --- , 5.00038,5.00001,FAILED,FAILED,FAILED,FAILED,275.2,159.6,FAIL,7/1/2024 10:41:57 AM
ZJ24010900010535RH6,117.503,4.99964,4.99956,FAILED,FAILED,FAILED,FAILED,229.6,246.4, --- , 5.00024,4.99964,FAILED,FAILED,PASSED,PASSED,252,273.6,FAIL,7/1/2024 10:44:10 AM
ZJ24010900010055RH6,118.322,5.00012,4.99957,FAILED,FAILED,PASSED,PASSED,264.8,278, --- , 5.00032,5.0008,FAILED,FAILED,PASSED,PASSED,286.8,296,FAIL,7/1/2024 10:45:53 AM
ZJ24010900010218RH6,118.134,5.0002,4.9997,FAILED,FAILED,PASSED,PASSED,230.4,219.2, --- , 4.99992,4.99999,FAILED,FAILED,PASSED,PASSED,262.4,208,FAIL,7/1/2024 10:47:32 AM
ZJ24010900010139RH6,118.433,5.0004,5.00007,FAILED,FAILED,PASSED,PASSED,272,287.2, --- , 4.9998,4.99956,FAILED,FAILED,PASSED,PASSED,260.8,264,FAIL,7/1/2024 10:49:17 AM
ZJ24010900010189RH6,118.052,5.0002,9.91E+34,PASSING,FAILED,PASSING,PASSED,9.91E+46,9.91E+46, --- , 5.00012,9.91E+34,PASSING,FAILED,PASSING,PASSED,9.91E+46,9.91E+46,FAIL,7/1/2024 10:56:01 AM
ZJ24010900010025RH6,118.331,5.0004,5.00025,FAILED,FAILED,PASSED,PASSED,184.4,268.8, --- , 5.00036,5.00051,FAILED,FAILED,FAILED,FAILED,202.8,293.6,FAIL,7/1/2024 10:59:59 AM
ZJ24010900010529RH6,122.274,4.99988,4.99952,FAILED,FAILED,PASSED,PASSED,272,280.4, --- , 5.0001,5.0004,FAILED,FAILED,PASSED,PASSED,275.2,281.2,FAIL,7/1/2024 11:06:04 AM
ZJ24010900010133RH6,118.368,5.00028,5.00013,FAILED,FAILED,PASSED,PASSED,117.6,298.4, --- , 4.99994,4.99996,FAILED,FAILED,FAILED,FAILED,140,308,FAIL,7/1/2024 11:07:43 AM
ZJ24010900010536RH6,117.352,5.00048,5.00005,FAILED,FAILED,PASSING,PASSED,310.4,253.6, --- , 4.99996,4.99999,FAILED,FAILED,PASSED,PASSED,312.8,257.2,FAIL,7/1/2024 11:09:18 AM
ZJ24010900010129RH6,122.126,5.0002,5.00039,FAILED,FAILED,PASSED,PASSED,-262.4,293.6, --- , 4.9994,4.99981,FAILED,FAILED,PASSED,PASSED,-231.2,298,FAIL,7/1/2024 11:10:56 AM
ZJ24010900010536RH6,117.981,5.00014,5.00019,FAILED,FAILED,FAILED,PASSED,317.6,257.6, --- , 5.00004,5.00023,FAILED,FAILED,FAILED,PASSED,287.2,264.8,FAIL,7/1/2024 11:12:36 AM
ZJ24010900010027RH6,119.067,4.99982,4.99999,FAILED,FAILED,PASSED,PASSED,290.4,273.6, --- , 4.99976,4.99959,FAILED,FAILED,PASSED,PASSED,302,235.2,FAIL,7/1/2024 11:14:15 AM
ZJ24010900010134RH6,118.121,5.00014,4.99981,FAILED,FAILED,PASSED,PASSED,264.8,285.6, --- , 4.99992,4.9998,FAILED,FAILED,PASSED,PASSED,258.4,270.4,FAIL,7/1/2024 11:16:01 AM
ZJ24010900010135RH6,122.814,4.99972,4.99968,FAILED,FAILED,PASSED,PASSED,261.6,254.4, --- , 5.0002,5.0002,FAILED,FAILED,PASSED,PASSED,275.6,246.4,FAIL,7/1/2024 11:17:39 AM
ZJ24010900010533RH6,117.517,5.00004,5.00015,FAILED,FAILED,PASSED,PASSED,245.6,265.6, --- , 4.99976,5.00009,FAILED,FAILED,PASSED,PASSED,267.6,246.8,FAIL,7/1/2024 11:20:06 AM
ZJ24010900010145RH6,118.072,4.99976,9.91E+34,PASSING,FAILED,PASSING,PASSED,9.91E+46,9.91E+46, --- , 5.0002,9.91E+34,PASSING,FAILED,PASSING,PASSED,9.91E+46,9.91E+46,FAIL,7/1/2024 11:22:46 AM
ZJ24010900010194RH6,123.351,5.00032,5.00024,FAILED,FAILED,PASSED,PASSED,289.2,288.4, --- , 5.00014,4.99956,FAILED,FAILED,PASSED,PASSED,294.4,289.6,FAIL,7/1/2024 11:26:48 AM
ZJ24010900010192RH6,117.767,4.99996,4.99964,FAILED,FAILED,PASSED,PASSED,284,118, --- , 4.99968,5.00005,FAILED,FAILED,FAILED,FAILED,251.2,150.8,FAIL,7/1/2024 11:28:31 AM
ZJ24010900010190RH6,117.173,4.99996,5.00012,FAILED,FAILED,PASSED,PASSED,273.6,152, --- , 4.99956,5.0003,FAILED,FAILED,PASSED,PASSED,280,151.2,FAIL,7/1/2024 11:30:30 AM
ZJ24010900010584RH6,122.628,9.91E+34,9.91E+34,FAILED,PASSING,FAILED,PASSING,9.91E+46,9.91E+46, --- , 9.91E+34,9.91E+34,FAILED,PASSING,PASSED,PASSING,9.91E+46,9.91E+46,FAIL,7/1/2024 11:32:10 AM
ZJ24010900010115RH6,118.243,4.99998,9.91E+34,PASSING,FAILED,PASSING,PASSED,9.91E+46,9.91E+46, --- , 5.00044,9.91E+34,PASSING,FAILED,PASSING,PASSED,9.91E+46,9.91E+46,FAIL,7/1/2024 11:35:22 AM
ZJ24010900010320RH6,117.437,4.99994,9.91E+34,PASSING,FAILED,PASSING,PASSED,9.91E+46,9.91E+46, --- , 5.00012,9.91E+34,PASSING,FAILED,PASSING,FAILED,9.91E+46,9.91E+46,FAIL,7/1/2024 11:37:15 AM
ZJ24010900010117RH6,118.259,5.00044,9.91E+34,PASSING,FAILED,PASSING,PASSED,9.91E+46,9.91E+46, --- , 4.99978,9.91E+34,PASSING,FAILED,PASSING,PASSED,9.91E+46,9.91E+46,FAIL,7/1/2024 11:40:44 AM
ZJ24010900010561RH6,118.517,4.99996,5.00001,FAILED,PASSED,FAILED,FAILED,190.4,288, --- , 5.00016,5.00028,FAILED,FAILED,FAILED,PASSED,165.2,255.2,FAIL,7/1/2024 11:43:55 AM
ZJ24010900010117RH6,118.712,4.99946,4.99971,FAILED,FAILED,PASSED,PASSED,286.4,249.2, --- , 5.00014,5.00011,FAILED,FAILED,PASSING,PASSED,262.4,283.2,FAIL,7/1/2024 11:45:48 AM
ZJ24010900010320RH6,117.615,5.00016,4.99977,FAILED,FAILED,PASSED,PASSED,313.2,176.8, --- , 5.00022,4.99985,FAILED,FAILED,PASSED,PASSED,291.2,170,FAIL,7/1/2024 11:47:36 AM
ZJ24010900010115RH6,118.577,4.99952,4.99976,FAILED,FAILED,PASSED,PASSED,264,290.8, --- , 5.00004,4.99985,FAILED,FAILED,PASSED,PASSED,265.6,285.6,FAIL,7/1/2024 11:49:17 AM
ZJ24010900010584RH6,122.999,4.9999,4.99967,FAILED,FAILED,PASSED,PASSED,267.2,280.8, --- , 5.00016,5.00053,FAILED,FAILED,PASSED,PASSED,298.8,305.2,FAIL,7/1/2024 11:50:58 AM
ZJ24010900010145RH6,118.315,4.99968,5.00015,FAILED,FAILED,PASSED,PASSED,288.8,157.2, --- , 4.99928,5.00023,FAILED,FAILED,PASSED,PASSED,296.4,145.6,FAIL,7/1/2024 11:52:36 AM
ZJ24010900010189RH6,118.266,4.99976,4.99997,FAILED,FAILED,PASSED,PASSED,316.8,170, --- , 4.9998,5.00027,FAILED,FAILED,PASSED,PASSED,298.4,169.6,FAIL,7/1/2024 11:54:14 AM
ZJ24010900010216RH6,117.272,5.00044,4.99986,FAILED,FAILED,PASSED,PASSED,319.6,286.8, --- , 5.00042,4.99953,FAILED,FAILED,PASSED,PASSED,282.8,289.2,FAIL,7/1/2024 11:56:07 AM
ZJ24010900010379RH6,118.25,4.99948,5.00014,FAILED,FAILED,PASSED,PASSED,263.2,316, --- , 5.00008,4.99951,FAILED,FAILED,PASSED,PASSED,256.8,325.6,FAIL,7/1/2024 11:57:52 AM
ZJ24010900010385RH6,121.706,5.00004,5.00021,FAILED,FAILED,PASSED,PASSED,305.6,329.6, --- , 4.9994,5.00051,FAILED,FAILED,FAILED,FAILED,325.6,332,FAIL,7/1/2024 11:59:27 AM
ZJ24010900010379RH6,118.819,4.9995,5.00012,FAILED,FAILED,PASSED,PASSED,256,316, --- , 4.99978,4.99943,FAILED,FAILED,PASSED,PASSED,258,331.6,FAIL,7/1/2024 12:02:43 PM
ZJ24010900010379RH6,119.071,4.99996,4.99973,PASSED,PASSED,PASSED,PASSED,273.2,325.6,PASS,7/1/2024 12:06:30 PM
ZJ24010900010379RH6,119.198,5.00048,5.00005,FAILED,FAILED,PASSED,PASSED,280.8,323.2, --- , 4.99976,4.99983,FAILED,FAILED,PASSED,PASSED,254.4,343.6,FAIL,7/1/2024 12:08:38 PM
ZJ24010900010379RH6,120.112,4.99996,4.99991,FAILED,FAILED,PASSED,PASSED,282.4,304.8, --- , 5,4.99979,FAILED,FAILED,PASSED,PASSED,275.2,315.2,FAIL,7/1/2024 12:10:16 PM
ZJ24010900010379RH6,118.508,4.9996,4.99997,FAILED,FAILED,PASSED,PASSED,263.6,339.2, --- , 4.99996,4.99989,FAILED,FAILED,PASSED,PASSED,282,330.4,FAIL,7/1/2024 12:38:45 PM
ZJ24010900010412RH6,118.919,4.99956,4.99996,FAILED,FAILED,PASSED,PASSED,168,277.6, --- , 4.99972,5.00061,FAILED,FAILED,FAILED,FAILED,164.8,243.2,FAIL,7/1/2024 12:40:26 PM
ZJ24010900010380RH6,118.497,4.99942,4.99951,FAILED,FAILED,PASSED,PASSED,289.6,291.2, --- , 4.99956,5.00043,FAILED,FAILED,PASSED,PASSED,272.8,297.6,FAIL,7/1/2024 12:42:19 PM
ZJ24010900010380RH6,119.254,4.99942,5.00051,PASSED,PASSED,FAILED,PASSED,293.6,280.8, --- , 4.99996,4.99976,PASSED,PASSED,FAILED,FAILED,278.4,270.4,FAIL,7/1/2024 12:44:53 PM
ZJ24010900010412RH6,119.323,5.0003,4.99971,PASSED,PASSED,FAILED,PASSED,171.2,252.8, --- , 4.99994,5.00013,PASSED,PASSED,FAILED,PASSED,188,279.2,FAIL,7/1/2024 12:46:49 PM
ZJ24010900010580RH6,117.814,5.00032,4.99979,FAILED,FAILED,PASSED,PASSED,187.2,318.4, --- , 5.0004,4.99964,FAILED,FAILED,PASSED,PASSED,198.4,328.8,FAIL,7/1/2024 12:55:42 PM
ZJ24010900010385RH6,121.858,4.99992,5.00003,FAILED,FAILED,PASSED,PASSED,312,334, --- , 4.99976,4.99964,FAILED,FAILED,FAILED,FAILED,320,321.6,FAIL,7/1/2024 12:57:48 PM
ZJ24010900010380RH6,118.413,5.00032,5.00044,FAILED,FAILED,PASSED,PASSED,287.2,308.8, --- , 5.00038,5.00024,FAILED,FAILED,PASSED,PASSED,275.2,308,FAIL,7/1/2024 12:59:26 PM
ZJ24010900010412RH6,119.072,4.99956,5.00013,FAILED,FAILED,FAILED,FAILED,184.8,286.8, --- , 5.00008,4.99997,FAILED,FAILED,PASSED,PASSED,191.2,264.8,FAIL,7/1/2024 1:01:01 PM
ZJ24010900010534RH6,117.989,5.0001,4.99993,FAILED,PASSED,PASSED,PASSED,254,240, --- , 5.00052,5.0004,FAILED,FAILED,PASSED,PASSED,239.2,246.4,FAIL,7/1/2024 1:02:36 PM
ZJ24010900010558RH6,117.07,5.00036,4.99946,FAILED,FAILED,PASSED,PASSED,265.6,291.6, --- , 5.00012,4.99986,FAILED,FAILED,PASSED,PASSED,260.8,270.8,FAIL,7/1/2024 1:04:42 PM
ZJ24010900010416RH6,117.945,4.99984,4.99977,FAILED,PASSED,PASSED,PASSED,220,270.8, --- , 4.99978,4.99973,FAILED,FAILED,PASSED,PASSED,209.6,269.6,FAIL,7/1/2024 1:06:23 PM
ZJ24010900010022RH6,117.787,5.00034,5.00012,FAILED,FAILED,PASSED,PASSED,154,313.6, --- , 4.99928,4.99971,FAILED,FAILED,PASSED,PASSED,140,306,FAIL,7/1/2024 1:10:08 PM
ZJ24010900010191RH6,117.836,4.99968,4.99949,FAILED,FAILED,PASSED,PASSED,203.2,275.6, --- , 4.9997,4.99999,FAILED,FAILED,PASSED,PASSED,188.8,308.4,FAIL,7/1/2024 1:12:44 PM
ZJ24010900010309RH6,121.702,4.99988,4.99999,FAILED,FAILED,PASSED,PASSED,127.2,330, --- , 5.0002,5.00029,FAILED,FAILED,PASSED,PASSED,117.6,316.8,FAIL,7/1/2024 1:16:17 PM
ZJ24010900010215RH6,117.309,4.99998,5.00035,FAILED,FAILED,PASSED,PASSED,-270,286.4, --- , 4.99944,5.00005,FAILED,FAILED,PASSED,PASSED,127.2,310.4,FAIL,7/1/2024 1:18:11 PM
ZJ24010900010024RH6,128.901,4.9996,4.99977,FAILED,FAILED,PASSED,PASSED,254.4,267.2, --- , 4.99992,4.99967,FAILED,FAILED,PASSED,PASSED,292.4,286.8,FAIL,7/1/2024 1:24:02 PM
ZJ24010900010269RH6,128.214,5,5.00029,FAILED,FAILED,FAILED,FAILED,277.6,268, --- , 5.00006,5.00017,FAILED,FAILED,PASSED,PASSED,286.4,268,FAIL,7/1/2024 1:25:44 PM
