Serial #s,Lo Off Gate Voltage,Hi On Gate Voltage,Hi Off Gate Voltage,Lo On Gate Voltage,Digital +5V,Hi Pos Vunreg,Hi Neg Vunreg,Hi +5V,Hi -5V,Lo Pos Vunreg,Lo Neg Vunreg,Lo +5V,Lo -5V,Hi  Freq,Hi Duty,Lo Freq,Lo Duty,TempFreq,Temp Duty,DCL Freq,DCL Duty, Result, DateTime
ZJ24030750010358RH6,5.68,19.68,5.62,19.76,5.35,22.43,8.41,5.32,5.45,22.39,8.42,5.32,5.42,10002.5,49.64,10001.25,49.63,31608.06,55.59,31608.06,49.23,PASS,7/15/2024 9:26:49 AM
ZJ24030750010368RH6,5.68,19.68,5.62,19.68,5.31,22.42,8.41,5.31,5.44,22.38,8.42,5.29,5.43,10003.75,49.62,10001.25,49.56,31496.06,55.59,31496.06,50.83,PASS,7/15/2024 9:27:07 AM
ZJ24030750010369RH6,5.65,19.66,5.62,19.78,5.32,22.4,8.41,5.3,5.45,22.37,8.42,5.32,5.43,10006.25,49.58,10003.75,49.59,31558.19,55.58,31558.19,50.14,PASS,7/15/2024 9:27:24 AM
ZJ24030750010359RH6,5.65,19.65,5.62,19.76,5.32,22.42,8.41,5.29,5.44,22.39,8.41,5.32,5.42,10005,49.7,10001.25,49.54,31533.31,56.01,31520.88,50.04,PASS,7/15/2024 9:27:51 AM
ZJ24030750010360RH6,5.68,19.68,5.62,19.76,5.31,22.42,8.41,5.31,5.46,22.39,8.43,5.3,5.43,10005,49.66,10000,49.58,31483.67,55.57,31483.67,50.02,PASS,7/15/2024 9:28:17 AM
ZJ24030750010362RH6,5.64,19.69,5.66,19.78,5.31,22.42,8.42,5.32,5.44,22.39,8.42,5.31,5.42,10003.75,49.61,10005,49.66,31520.88,55.56,31520.88,50.47,PASS,7/15/2024 9:28:34 AM
ZJ24030750010356RH6,5.65,19.7,5.63,19.77,5.32,22.42,8.4,5.32,5.45,22.39,8.41,5.31,5.43,10002.5,49.6,10002.5,49.6,31446.54,55.58,31446.54,50.31,PASS,7/15/2024 9:28:56 AM
ZJ24030750010373RH6,5.68,19.72,5.63,19.76,5.32,22.43,8.41,5.31,5.44,22.39,8.43,5.3,5.42,10002.5,49.65,10005,49.54,31446.54,55.58,31446.54,49.06,PASS,7/15/2024 9:29:14 AM
ZJ24010900010053RH6,5.65,19.69,5.63,19.79,5.32,22.43,8.41,5.32,5.46,22.39,8.42,5.32,5.43,10003.75,49.62,10002.5,49.65,31533.31,55.58,31533.31,50.34,PASS,7/15/2024 9:32:24 AM
ZJ24030750010249RH6,5.66,19.7,5.63,19.81,5.34,22.44,8.4,5.31,5.47,22.4,8.41,5.33,5.44,10001.25,49.62,10002.5,49.57,31545.74,55.6,31545.74,50.16,PASS,7/15/2024 9:33:02 AM
ZJ24030750010254RH6,5.65,19.68,5.64,19.78,5.32,22.43,8.41,5.32,5.47,22.4,8.42,5.32,5.42,10003.75,49.63,10003.75,49.63,31633.06,55.6,31633.06,49.07,PASS,7/15/2024 9:33:21 AM
ZJ24030750010258RH6,5.65,19.69,5.63,19.78,5.31,22.43,8.41,5.3,5.45,22.39,8.41,5.32,5.42,10003.75,49.68,10002.5,49.55,31483.67,55.57,31483.67,49.23,PASS,7/15/2024 9:33:51 AM
ZJ24030750010374RH6,5.63,19.68,5.63,19.73,5.32,22.43,8.41,5.31,5.45,22.37,8.42,5.3,5.42,10003.75,49.66,10001.25,49.62,31421.84,55.58,31421.84,50.31,PASS,7/15/2024 9:34:09 AM
ZJ24030750010371RH6,5.68,19.68,5.61,19.75,5.33,22.43,8.41,5.31,5.44,22.39,8.43,5.31,5.43,10001.25,49.58,10001.25,49.54,31434.18,55.56,31434.18,49.78,PASS,7/15/2024 9:34:29 AM
ZJ24030750010361RH6,5.64,19.7,5.62,19.76,5.33,22.43,8.41,5.31,5.45,22.4,8.41,5.32,5.43,10002.5,49.64,10001.25,49.57,31533.31,55.58,31533.31,49.82,PASS,7/15/2024 9:34:53 AM
ZJ24030750010355RH6,5.65,19.66,5.61,19.74,5.35,22.43,8.41,5.31,5.45,22.39,8.42,5.32,5.43,10001.25,49.63,10002.5,49.59,31608.06,55.63,31595.58,50.24,PASS,7/15/2024 9:35:10 AM
ZJ24030750010252RH6,5.64,19.71,5.62,19.78,5.33,22.43,8.4,5.32,5.44,22.4,8.41,5.32,5.42,9998.75,49.61,10005,49.66,31446.54,55.58,31446.54,49.65,PASS,7/15/2024 9:35:31 AM
ZJ24030750010250RH6,5.66,19.67,5.63,19.79,5.34,22.43,8.41,5.32,5.47,22.39,8.42,5.31,5.44,10002.5,49.61,10005,49.59,31496.06,55.59,31483.67,49.82,PASS,7/15/2024 9:36:28 AM
ZJ24010900010161RH6,5.65,19.72,5.64,19.75,5.31,22.42,8.41,5.33,5.45,22.38,8.42,5.31,5.43,10002.5,49.57,10006.25,49.58,31471.28,55.98,31471.28,50.63,PASS,7/15/2024 9:37:38 AM
ZJ24030750010244RH6,5.66,19.73,5.66,19.76,5.32,22.42,8.41,5.32,5.46,22.38,8.42,5.31,5.44,10005,49.62,10001.25,49.58,31483.67,55.57,31496.06,50.08,PASS,7/15/2024 9:40:49 AM
ZJ24030750010243RH6,5.66,19.68,5.63,19.77,5.33,22.43,8.41,5.32,5.46,22.38,8.41,5.31,5.44,10003.75,49.61,10001.25,49.63,31558.19,55.58,31558.19,44.46,FAIL,7/15/2024 9:41:47 AM
ZJ24030750010243RH6,5.66,19.68,5.63,19.76,5.32,22.42,8.41,5.32,5.47,22.39,8.42,5.31,5.44,10003.75,49.63,10005,49.67,31570.64,55.56,31570.64,50.12,PASS,7/15/2024 9:42:21 AM
ZJ24030750010242RH6,5.67,19.68,5.62,19.8,5.32,22.42,8.43,5.33,5.43,22.39,8.42,5.33,5.44,10006.25,49.68,10000,49.55,31545.74,55.6,31558.19,49.27,PASS,7/15/2024 9:45:07 AM
ZJ24030750010241RH6,5.66,19.72,5.64,19.7,5.35,22.4,8.41,5.32,5.44,22.38,8.42,5.31,5.44,10002.5,49.65,10003.75,49.64,31446.54,55.58,31446.54,49.65,PASS,7/15/2024 9:46:16 AM
ZJ24030750010240RH6,5.66,19.68,5.64,19.76,5.31,22.42,8.42,5.31,5.45,22.38,8.42,5.32,5.43,10002.5,49.64,10002.5,49.62,31545.74,55.56,31545.74,49.92,PASS,7/15/2024 9:47:06 AM
ZJ24030750010239RH6,5.67,19.71,5.65,19.78,5.34,22.41,8.41,5.31,5.46,22.39,8.41,5.32,5.44,10005,49.6,10005,49.61,31496.06,55.94,31508.47,50.18,PASS,7/15/2024 9:48:06 AM
ZJ24030750010238RH6,5.66,19.71,5.64,19.78,5.34,22.43,8.41,5.32,5.46,22.39,8.42,5.33,5.43,10003.75,49.63,10005,49.56,31583.1,55.59,31583.1,50.53,PASS,7/15/2024 9:49:11 AM
ZJ24030750010237RH6,5.64,19.65,5.64,19.78,5.33,22.4,8.41,5.31,5.47,22.38,8.41,5.33,5.4,10003.75,49.63,10005,49.66,31508.47,55.57,31508.47,49.55,PASS,7/15/2024 9:49:58 AM
ZJ24030750010236RH6,5.66,19.71,5.65,19.76,5.34,22.43,8.42,5.32,5.46,22.39,8.42,5.31,5.45,10001.25,49.63,10002.5,49.62,31545.74,55.6,31545.74,49.68,PASS,7/15/2024 9:51:19 AM
ZJ24030750010235RH6,5.66,19.7,5.65,19.8,5.35,22.42,8.41,5.3,5.45,22.38,8.42,5.33,5.44,10005,49.62,9998.75,49.53,31520.88,55.59,31520.88,49.84,PASS,7/15/2024 9:52:34 AM
ZJ24030750010234RH6,5.65,19.69,5.64,19.73,5.34,22.42,8.41,5.31,5.49,22.39,8.41,5.31,5.43,10003.75,49.62,10001.25,49.62,31508.47,55.57,31508.47,50.3,PASS,7/15/2024 9:53:39 AM
ZJ24030750010233RH6,5.65,19.65,5.63,19.77,5.34,22.42,8.41,5.32,5.47,22.38,8.41,5.32,5.43,10003.75,49.61,10006.25,49.57,31483.67,55.57,31483.67,49.55,PASS,7/15/2024 9:54:31 AM
ZJ24030750010232RH6,5.65,19.68,5.63,19.75,5.32,22.42,8.41,5.31,5.44,22.37,8.42,5.32,5.43,10003.75,49.62,10003.75,49.68,31558.19,55.54,31558.19,49.98,PASS,7/15/2024 9:55:25 AM
ZJ24030750010231RH6,5.66,19.7,5.64,19.78,5.33,22.42,8.41,5.31,5.46,22.38,8.42,5.31,5.44,10000,49.59,10001.25,49.58,31520.88,55.56,31520.88,50.32,PASS,7/15/2024 9:56:14 AM
ZJ24030750010230RH6,5.67,19.71,5.65,19.78,5.36,22.42,8.41,5.31,5.46,22.38,8.42,5.31,5.46,10001.25,49.58,10005,49.59,31471.28,55.59,31471.28,49.25,PASS,7/15/2024 10:12:51 AM
ZJ24030750010229RH6,5.66,19.69,5.63,19.75,5.33,22.42,8.41,5.32,5.45,22.38,8.42,5.32,5.45,10002.5,49.61,10001.25,49.58,31446.54,55.62,31446.54,49.96,PASS,7/15/2024 10:14:19 AM
ZJ24030750010228RH6,5.67,19.65,5.63,19.77,5.33,22.42,8.41,5.31,5.43,22.38,8.42,5.32,5.45,10006.25,49.66,10002.5,49.6,31533.31,55.58,31520.88,49.05,PASS,7/15/2024 10:15:11 AM
ZJ24030750010226RH6,5.66,19.71,5.64,19.75,5.34,22.43,8.4,5.31,5.46,22.38,8.42,5.32,5.43,10003.75,49.68,10005,49.59,31533.31,55.58,31533.31,48.56,PASS,7/15/2024 10:17:47 AM
ZJ24030750010225RH6,5.66,19.69,5.64,19.77,5.33,22.42,8.41,5.31,5.45,22.38,8.41,5.31,5.44,10003.75,49.61,10002.5,49.65,31520.88,55.59,31520.88,49.25,PASS,7/15/2024 10:20:41 AM
ZJ24030750010224RH6,5.65,19.69,5.64,19.74,5.33,22.42,8.41,5.32,5.46,22.38,8.42,5.31,5.44,10005,49.6,10002.5,49.6,31583.1,55.63,31583.1,49.78,PASS,7/15/2024 10:22:13 AM
ZJ24030750010223RH6,5.69,19.66,5.66,19.78,5.33,22.43,8.42,5.32,5.45,22.39,8.43,5.32,5.42,10002.5,49.65,10006.25,49.67,31508.47,55.57,31508.47,49.43,PASS,7/15/2024 10:23:26 AM
ZJ24030750010222RH6,5.69,19.67,5.61,19.77,5.34,22.42,8.42,5.32,5.43,22.38,8.43,5.33,5.43,10003.75,49.63,10005,49.69,31533.31,55.58,31533.31,51.12,PASS,7/15/2024 10:25:08 AM
ZJ24030750010221RH6,5.65,19.69,5.65,19.76,5.31,22.42,8.41,5.32,5.48,22.38,8.42,5.32,5.42,10001.25,49.64,10003.75,49.61,31446.54,55.58,31446.54,50.43,PASS,7/15/2024 10:27:30 AM
ZJ24030750010220RH6,5.62,19.66,5.67,19.73,5.35,22.41,8.43,5.32,5.46,22.38,8.42,5.32,5.4,10002.5,49.59,10005,49.64,31520.88,55.59,31520.88,50.91,PASS,7/15/2024 10:30:28 AM
ZJ24030750010219RH6,5.66,19.65,5.66,19.75,5.32,22.42,8.42,5.31,5.45,22.39,8.42,5.32,5.44,10001.25,49.64,10005,49.59,31520.88,55.56,31520.88,49.05,PASS,7/15/2024 10:32:12 AM
ZJ24030750010218RH6,5.66,19.72,5.64,19.76,5.35,22.41,8.41,5.32,5.46,22.38,8.41,5.32,5.44,10006.25,49.62,10002.5,49.59,31434.18,55.56,31434.18,51,PASS,7/15/2024 10:34:36 AM
ZJ24030750010217RH6,5.65,19.69,5.65,19.76,5.32,22.42,8.43,5.32,5.39,22.39,8.42,5.33,5.43,10002.5,49.6,10002.5,49.62,31483.67,55.57,31483.67,49.35,PASS,7/15/2024 10:36:51 AM
ZJ24030750010216RH6,5.66,19.7,5.62,19.78,5.33,22.42,8.41,5.32,5.42,22.39,8.42,5.32,5.44,10003.75,49.62,10003.75,49.59,31533.31,55.58,31533.31,48.68,PASS,7/15/2024 10:38:15 AM
ZJ24030750010215RH6,5.67,19.67,5.68,19.82,5.32,22.42,8.42,5.31,5.47,22.39,8.43,5.32,5.45,10003.75,49.62,10000,49.55,31583.1,55.98,31583.1,50.53,PASS,7/15/2024 10:40:52 AM
ZJ24030750010214RH6,5.68,19.68,5.66,19.75,5.34,22.42,8.42,5.31,5.46,22.38,8.43,5.31,5.41,10002.5,49.56,10001.25,49.61,31446.54,55.58,31446.54,50.31,PASS,7/15/2024 10:42:34 AM
ZJ24030750010211RH6,5.67,19.69,5.66,19.78,5.32,22.42,8.42,5.31,5.45,22.38,8.42,5.32,5.45,10005,49.65,10001.25,49.57,31545.74,55.6,31533.31,50.61,PASS,7/15/2024 10:44:41 AM
ZJ24030750010212RH6,5.69,19.69,5.64,19.82,5.34,22.42,8.41,5.32,5.44,22.39,8.43,5.33,5.43,10002.5,49.65,10003.75,49.57,31483.67,55.96,31483.67,48.76,PASS,7/15/2024 10:48:02 AM
ZJ24030750010213RH6,5.64,19.66,5.64,19.78,5.33,22.43,8.41,5.31,5.47,22.36,8.42,5.33,5.38,10002.5,49.61,10002.5,49.6,31508.47,55.57,31508.47,50.33,PASS,7/15/2024 10:50:00 AM
ZJ24030750010210RH6,5.69,19.68,5.63,19.76,5.35,22.4,8.41,5.32,5.46,22.38,8.42,5.32,5.45,10006.25,49.66,10001.25,49.62,31520.88,55.56,31520.88,49.84,PASS,7/15/2024 10:50:50 AM
ZJ24030750010209RH6,5.65,19.69,5.66,19.74,5.31,22.43,8.42,5.31,5.43,22.4,8.43,5.32,5.44,10001.25,49.59,10006.25,49.58,31558.19,55.54,31558.19,50.3,PASS,7/15/2024 10:51:37 AM
ZJ24030750010208RH6,5.64,19.69,5.67,19.78,5.35,22.4,8.42,5.33,5.46,22.37,8.42,5.33,5.43,10001.25,49.63,10003.75,49.63,31496.06,55.59,31496.06,51.02,PASS,7/15/2024 10:52:38 AM
ZJ24030750010207RH6,5.64,19.69,5.63,19.76,5.33,22.42,8.41,5.32,5.45,22.38,8.42,5.31,5.4,10005,49.6,10003.75,49.57,31570.64,55.56,31583.1,50.06,PASS,7/15/2024 10:53:39 AM
ZJ24030750010206RH6,5.68,19.74,5.63,19.77,5.33,22.42,8.41,5.32,5.45,22.37,8.42,5.32,5.39,10003.75,49.66,10001.25,49.58,31483.67,55.57,31483.67,50.22,PASS,7/15/2024 10:55:18 AM
ZJ24030750010205RH6,5.66,19.71,5.65,19.77,5.35,22.41,8.41,5.32,5.46,22.39,8.42,5.33,5.44,10000,49.61,10001.25,49.61,31533.31,55.58,31533.31,49.39,PASS,7/15/2024 10:57:10 AM
ZJ24030750010204RH6,5.64,19.67,5.67,19.78,5.34,22.42,8.42,5.32,5.47,22.39,8.42,5.32,5.42,10002.5,49.62,10002.5,49.61,31533.31,55.93,31533.31,50.3,PASS,7/15/2024 10:58:01 AM
ZJ24030750010203RH6,5.68,19.62,5.66,19.74,5.32,22.43,8.41,5.3,5.47,22.38,8.42,5.31,5.41,10002.5,49.6,10000,49.53,31520.88,55.56,31520.88,50.67,PASS,7/15/2024 10:59:08 AM
ZJ24030750010202RH6,5.65,19.69,5.67,19.79,5.35,22.42,8.42,5.32,5.46,22.4,8.42,5.33,5.42,10003.75,49.61,10002.5,49.59,31583.1,55.55,31583.1,50.22,PASS,7/15/2024 11:00:26 AM
ZJ24030750010201RH6,5.67,19.67,5.63,19.78,5.33,22.42,8.41,5.31,5.44,22.38,8.43,5.32,5.44,10001.25,49.61,10007.51,49.61,31570.64,55.96,31583.1,50.93,PASS,7/15/2024 11:01:43 AM
ZJ24030750010200RH6,5.65,19.63,5.66,19.77,5.33,22.42,8.42,5.31,5.45,22.37,8.43,5.33,5.43,10005,49.57,10005,49.67,31471.28,55.94,31471.28,49.53,PASS,7/15/2024 11:03:01 AM
ZJ24030750010199RH6,5.67,19.71,5.64,19.82,5.34,22.42,8.41,5.33,5.46,22.38,8.42,5.34,5.43,10002.5,49.61,10001.25,49.62,31558.19,55.54,31570.64,50.04,PASS,7/15/2024 11:04:12 AM
ZJ24030750010198RH6,5.65,19.65,5.64,19.77,5.33,22.42,8.41,5.31,5.46,22.38,8.42,5.33,5.43,10006.25,49.67,10002.5,49.6,31520.88,55.56,31520.88,49.33,PASS,7/15/2024 11:05:21 AM
ZJ24030750010197RH6,5.66,19.69,5.63,19.76,5.34,22.41,8.4,5.31,5.42,22.38,8.42,5.32,5.46,10003.75,49.62,10002.5,49.62,31446.54,55.58,31446.54,46.11,FAIL,7/15/2024 11:06:11 AM
ZJ24030750010197RH6,5.66,19.69,5.63,19.76,5.33,22.41,8.41,5.31,5.43,22.38,8.42,5.32,5.45,10005,49.65,10001.25,49.59,31446.54,55.97,31446.54,50.51,PASS,7/15/2024 11:06:44 AM
ZJ24030750010196RH6,5.65,19.67,5.62,19.73,5.35,22.41,8.41,5.32,5.44,22.38,8.42,5.31,5.42,10005,49.61,10000,49.53,31533.31,55.58,31533.31,48.64,PASS,7/15/2024 11:08:18 AM
ZJ24030750010195RH6,5.69,19.64,5.63,19.78,5.35,22.42,8.41,5.32,5.45,22.38,8.44,5.33,5.44,10003.75,49.64,10003.75,49.61,31545.74,55.95,31545.74,50.24,PASS,7/15/2024 11:09:24 AM
ZJ24030750010194RH6,5.65,19.69,5.65,19.78,5.34,22.41,8.41,5.32,5.47,22.38,8.42,5.33,5.45,10003.75,49.62,10002.5,49.57,31508.47,55.57,31508.47,50.41,PASS,7/15/2024 11:11:12 AM
ZJ24030750010193RH6,5.64,19.7,5.63,19.75,5.34,22.4,8.41,5.32,5.46,22.38,8.42,5.32,5.45,10002.5,49.64,10005,49.56,31533.31,55.58,31533.31,50.02,PASS,7/15/2024 11:12:10 AM
ZJ24030750010192RH6,5.67,19.69,5.63,19.78,5.34,22.42,8.41,5.31,5.43,22.38,8.42,5.32,5.45,10001.25,49.62,10001.25,49.58,31496.06,55.55,31508.47,49.39,PASS,7/15/2024 11:15:08 AM
ZJ24030750010191RH6,5.65,19.65,5.65,19.76,5.32,22.41,8.42,5.31,5.46,22.38,8.42,5.31,5.44,10002.5,49.62,10002.5,49.6,31483.67,55.57,31483.67,50.81,PASS,7/15/2024 11:16:03 AM
ZJ24030750010190RH6,5.64,19.68,5.6,19.73,5.34,22.42,8.4,5.31,5.39,22.39,8.41,5.32,5.43,10001.25,49.62,10002.5,49.56,31645.57,55.54,31658.09,49.07,PASS,7/15/2024 11:17:02 AM
ZJ24030750010187RH6,5.67,19.7,5.64,19.76,5.36,22.41,8.41,5.31,5.45,22.35,8.42,5.31,5.45,10000,49.6,10003.75,49.58,31645.57,55.93,31658.09,50.81,PASS,7/15/2024 1:58:59 PM
ZJ24030750010188RH6,5.65,19.69,5.63,19.76,5.34,22.39,8.41,5.32,5.43,22.37,8.42,5.33,5.42,10003.75,49.67,10003.75,49.59,31583.1,55.55,31583.1,50.61,PASS,7/15/2024 2:00:03 PM
ZJ24010900010143RH6,5.66,19.67,5.61,19.75,5.33,22.42,8.4,5.31,5.41,22.38,8.42,5.31,5.43,10001.25,49.59,10003.75,49.58,31583.1,55.59,31583.1,51.2,PASS,7/15/2024 2:11:15 PM
ZJ24030750010184RH6,5.67,19.71,5.65,19.76,5.33,22.41,8.41,5.32,5.46,22.38,8.42,5.31,5.46,10005,49.64,10002.5,49.6,31508.47,55.61,31508.47,50.45,PASS,7/15/2024 2:14:19 PM
ZJ24030750010185RH6,5.64,19.7,5.62,19.77,5.32,22.43,8.4,5.32,5.44,22.4,8.42,5.32,5.41,10002.5,49.64,10003.75,49.59,31471.28,55.94,31471.28,50.31,PASS,7/15/2024 2:15:14 PM
ZJ24030750010186RH6,5.65,19.67,5.62,19.77,5.34,22.42,8.41,5.32,5.46,22.38,8.42,5.32,5.44,10006.25,49.56,10001.25,49.62,31620.55,55.57,31633.06,49.27,PASS,7/15/2024 2:16:09 PM
ZJ24030750010183RH6,5.67,19.67,5.62,19.78,5.32,22.42,8.41,5.33,5.46,22.38,8.42,5.32,5.45,10006.25,49.67,10006.25,49.63,31595.58,55.61,31595.58,49.49,PASS,7/15/2024 2:17:26 PM
ZJ24030750010182RH6,5.64,19.65,5.63,19.74,5.33,22.4,8.42,5.32,5.45,22.38,8.42,5.33,5.39,10005,49.61,10003.75,49.59,31471.28,55.55,31471.28,49.69,PASS,7/15/2024 2:18:29 PM
ZJ24030750010181RH6,5.66,19.74,5.63,19.78,5.34,22.42,8.4,5.33,5.39,22.38,8.42,5.33,5.44,10003.75,49.61,10003.75,49.61,31545.74,55.95,31545.74,49.84,PASS,7/15/2024 2:19:32 PM
ZJ24030750010180RH6,5.65,19.63,5.63,19.76,5.35,22.41,8.41,5.31,5.47,22.39,8.42,5.33,5.45,10005,49.66,10002.5,49.62,31545.74,55.6,31545.74,50.67,PASS,7/15/2024 2:20:23 PM
ZJ24030750010180RH6,5.66,19.64,5.63,19.76,5.36,22.4,8.42,5.32,5.47,22.38,8.42,5.33,5.46,10002.5,49.64,10005,49.67,31533.31,55.54,31533.31,50.02,PASS,7/15/2024 2:21:06 PM
ZJ24030750010179RH6,5.65,19.67,5.62,19.77,5.35,22.4,8.41,5.31,5.41,22.38,8.42,5.34,5.42,10005,49.66,10002.5,49.6,31496.06,55.55,31508.47,49.59,PASS,7/15/2024 2:22:16 PM
ZJ24030750010178RH6,5.66,19.67,5.63,19.78,5.34,22.42,8.41,5.32,5.43,22.38,8.43,5.33,5.44,10002.5,49.64,10005,49.61,31508.47,55.61,31508.47,50.85,PASS,7/15/2024 2:23:24 PM
ZJ24030750010175RH6,5.66,19.72,5.64,19.77,5.35,22.42,8.41,5.34,5.47,22.38,8.42,5.33,5.42,10001.25,49.62,10006.25,49.57,31446.54,55.58,31446.54,48.39,PASS,7/15/2024 2:24:25 PM
ZJ24030750010176RH6,5.66,19.7,5.63,19.76,5.35,22.42,8.41,5.32,5.4,22.38,8.42,5.32,5.45,10005,49.62,10005,49.62,31471.28,55.59,31471.28,49.57,PASS,7/15/2024 2:25:18 PM
ZJ24030750010177RH6,5.66,19.67,5.63,19.79,5.32,22.43,8.4,5.31,5.45,22.39,8.41,5.33,5.42,10005,49.62,10005,49.55,31533.31,55.58,31533.31,50.3,PASS,7/15/2024 2:26:09 PM
ZJ24030750010173RH6,5.68,19.68,5.64,19.75,5.35,22.41,8.41,5.33,5.44,22.36,8.42,5.32,5.47,10006.25,49.64,10003.75,49.63,31533.31,55.58,31533.31,49.74,PASS,7/15/2024 2:28:14 PM
ZJ24030750010172RH6,5.65,19.65,5.63,19.77,5.33,22.41,8.41,5.31,5.45,22.38,8.42,5.33,5.42,10002.5,49.65,10006.25,49.61,31520.88,55.56,31520.88,50.2,PASS,7/15/2024 2:29:28 PM
ZJ24030750010171RH6,5.64,19.68,5.65,19.76,5.33,22.41,8.41,5.31,5.48,22.38,8.42,5.34,5.42,10002.5,49.62,10005,49.64,31483.67,55.57,31483.67,50.22,PASS,7/15/2024 2:30:18 PM
ZJ24030750010170RH6,5.64,19.69,5.62,19.73,5.33,22.42,8.41,5.31,5.43,22.38,8.42,5.33,5.43,10003.75,49.61,10006.25,49.64,31520.88,55.59,31520.88,50.24,PASS,7/15/2024 2:31:04 PM
ZJ24030750010169RH6,5.65,19.68,5.63,19.76,5.35,22.42,8.39,5.32,5.45,22.39,8.42,5.31,5.44,10003.75,49.61,10003.75,49.63,31583.1,55.59,31583.1,52.19,PASS,7/15/2024 2:31:58 PM
ZJ24030750010168RH6,5.67,19.67,5.64,19.74,5.33,22.42,8.42,5.31,5.46,22.38,8.43,5.32,5.46,10001.25,49.64,10003.75,49.62,31508.47,55.97,31508.47,49.74,PASS,7/15/2024 2:33:08 PM
ZJ24030750010167RH6,5.66,19.65,5.63,19.76,5.33,22.42,8.41,5.31,5.46,22.38,8.42,5.32,5.44,10002.5,49.64,10003.75,49.61,31608.06,55.59,31608.06,50.22,PASS,7/15/2024 2:33:59 PM
ZJ24030750010166RH6,5.66,19.66,5.65,19.73,5.34,22.41,8.41,5.31,5.47,22.39,8.43,5.31,5.45,10003.75,49.61,10003.75,49.62,31558.19,55.62,31558.19,50.18,PASS,7/15/2024 2:34:52 PM
ZJ24030750010165RH6,5.67,19.68,5.64,19.8,5.35,22.41,8.42,5.32,5.46,22.36,8.42,5.33,5.44,10003.75,49.64,10002.5,49.6,31633.06,55.63,31633.06,49.98,PASS,7/15/2024 2:36:00 PM
ZJ24030750010164RH6,5.66,19.69,5.64,19.76,5.32,22.41,8.41,5.32,5.46,22.37,8.43,5.33,5.43,10002.5,49.61,10001.25,49.59,31496.06,55.59,31496.06,49.92,PASS,7/15/2024 2:36:53 PM
